p,q,g
68686759402157380119629226408348440698198391666051083564220970936746490520769170755595436606188072708490808801035388267288567001716755035310120802715495748390865816809435440989575958718311525529510140354527500014988123259085157814085018066496746169789786094407370488306563591296216058844850113052285654688660,617712582690835928362927308402270708956113132061,22644105785883429545720740594342208993026029587381619273917765222471268388564233691420429443805287929051163487709735567411194327925133369142391173611210711257649752144563234638232400260567614492538812366055951132187931967597580058960725449244187119819517793354047269975568556290004994079251978939588643406208
62213281124888867751392197808525892884157615219826185513304437967610559559019755152510714102039777290170468140040870869044587842020305972576145550786457060934376532629706188921301841901054003847825159467353476915650608841689792974107791571847119339917874131302036756320649709340202752045057394585226042758136,548814104797966129086530287473419320460352600259,53521058821758639461098270746843013951938322791751829194848156609379349949804103294276206100532211288148378987713168524358143641672379299128313060303235192726857877274370094196892298338751303952543813778829805331494484554966535051357252524355668624136321134608261095001313452844220746183012837420548449638304
61820834385274237446083210181117295634727369325750459433247359446619512206514331174709415903088296621677932096578648537426408298179670556093176481494710556915270812158274402097136744289323749461760593324747885065501228907198910632785372608264106216656881373011052563027394427515160263309846213193176424714493,654966698431048109651372628455886114108971733079,36700453540069287687765925702829582514850743919246033022439067096571971918453841677524347876239406020015699230369183272955029304259074831083749442460576950692894608524664235874185659049685685487602144628414918367433237630227148181110400262632001231087915387260105621530460708222506055539511916936424774405931
5119118381910133597333301285458955069286018298490167974275160492957735944231733757503936966143056236353996447221703230886489111421600758193157207215329249541467163695090239801237476304636484879718187367129621591798833703208499259915543255800746184566913850171974630733819522671190953842188894056583053751516,50871166975556664381445020981033344163399124541,4590630688857137392054331511541221356216605972517917259377452136026395437763481562820787933315601614269097788512266864107646029560466018518217923815307052610465833981309840704403920486586041260480482527579061864566512441880819902441345589926782946182888689008490595620727379551465172830192019375131137594340
26392183981654377312886706172603861120097515953818919344023042497621688581051925746839187598993573021814635907429784045220855633697165224090679197053826964256954045952452349087503712939551106502786054102580186094600336518065995541590966871418697479279014970504287609445700437592990566012585601595517258384725,337927361615100946851429175913241095858454378499,15046314245056594005269910519865890062920135460409002229363342538778032906353715874053459689664237268743407056175441017863251518379654953732274418360205880506136922366530175143442597395966575168018022800029134368875900354722338532575304924794250876307574655466671645894361006575289415513058859856458410406936
54283976506876186635618533458693289866211973885597591217695912472541857788787839589691191411270341566483061387697459056229047907193396977518971438386186768849550761770161944209086304050186632013743823379069408456179516273938505032075142166734775153281247257992380929922498299655952471842536570607864025952955,534215209068584706727357255783887518420791726097,37412158315301233326104149351287506031049870861197056317090904478641969145186287076935303951664946838597346981644611603231075140620059969499178370249549430769493453737699047129555604810866543354806724971353077090013279902969046477697785404771515634622418855419356954618516778640169478458061795176803555741804
24909682366750572402325687225926175207449764990038643552676450549111101845643595707583502031811259858502353569909502715594437237026241588960419048398122061154014440736091812641412848601987046691135995882958783227097552282681057133868015406365540830441723947061458544681617071569278233298839373417180137350393,285374845443959410248350895669959573380836630397,21165747429047018194224397821323099597056609368555607482952801729742807807716272479090729856370029899317504525876731060521270273831992535155566460027238504109173263995278014025474231197349121002105247725600533995579401031968647821650288381897394460306947455877287561289532512653888224078783436875828681546257
48330796179158643037568737337555441001310917698006227711612770538792818785516190223807590215606817535195825839942474420498035934963091127464456197419068426754577837992514521780640132528554008913536411184409385202224718471994995143953806041515103786473820363007901376419143798575842983126478387988929694088098,521400115417898391698145106004032955313709562153,33937333831382461657967641955724839593207587680641084289858841900213965518736762322752139485461879857606196321954250148892728826257224784784270385092544179808509077721548615549475287115251034097315566885895327634783489135501262291464517231685822805822909681852989232638459214013992787343876230850657291728862
53879322844554206042614552457700575384942543045892519928032971592783813123398081695495113207555056298828193617971756977264145098295972408138249374359447612481189803013482978954874897470082402091148074257310037260825779975267143354432071054149162806034613531429746245318268978156625867494165360287573734682441,563747427364547023823112058067318106764974809361,10336603968634928738110000708231767418831469981219089162093836767509562039662472874226630700981225654286620813816874707223233699756781506959175488165664006478119310278466109766060643957432751400736638364475360103101338080843145276227446896380860142491915607383979765242134484014421075622652622033716743484181
30789796129484731275734943788362157626570657740962418187611305930327037530085907475707848775456931421497648197920610432414134859976669772208109203271717091535443017574626139506306920219898789599785111979558202458868096898354274139938065818220754858862957533747911151132734554121911712290417953285896703602267,259841297260280100008219426367488392900773398297,27633700761261452331454504216427876887020129817863558965936356291156382778236256794783283436958908145703625483384680357388927126694719092879704926518570477544290272324268305742037075425754690963017229816264477414109170805017364437604147500491967047990963254644817135855391828096779277739416963477818023253842
10255739277997260539470480165094145379717743640885865701095865840768150566015047330521735653374111418274416441347285525436153770079008863060034557093439313948939860491903347686608399413833786875183730641319354612707755182416170652844259475046352313172347558442156181911915503179733835484872750092986789956695,125041469102330829220144844130892240643041090907,774688749945589400678595767785396197828253343043485840212731032731950091087531776607275608524411076611104846330734680949645437537903846530403567090546065047151472887617901211584481831820277338762701778242428148237053823899530372198240663586592803398520303134765710844073327158897829040803511964022422374844
57839763997905408546994608197629758567571683445237232638552226708291729238984972912590467655646787564529414365695199069644830065379698491634584135523166538764764043587802895914529152333596853138376916040566244865320797854150259530231153814488549865939788536545600359157804537320521730301715059818400809707308,719226093890645937869310546227373082427606975677,42527022701286069011734843862577185345563290088647999964311291882342541036792380886779712117241739053925656174001055004623420396965676264976050176492359573563135906495903626222428818629380276658290604842524107280449747056327807281621912264601286886658069566276775050078667069942079081016408449793902542329848
15545865962039527996731307564643198515550298726938226714878946068357853600795054159771523939756767536297899568938090275560037595086114717459850191050727622471523294228534454196339093521440146124323350311204768444081922921009509223987952136753289594874275990816722622533008076195692228307547240363546991328096,134759591888975111295551076179763722778070691689,4316597477231925699536361067501431246233526820821204928560754216161713246094812177092630831904052919821052511288538002363030984121785661677794833724099337936272060132988594463443679453092543486194188172277445960624647747316585487678688973447910965992521735410959431487474381394226931089739270963191063216512
49395540267313699331591830084813598006254401533934355749294993941993153769445933858536326097966702027825769365551731617863663667037148873069646032166436049811801694125532950185676578505132366376404046551506067232893235306879378920148364709905061019360402086696218931539028850713286551985055674944756930317223,641663771473127426980045781923642982184558002621,7035282504438915151287860910927224332842613687979683903660906312534167062026451390137417976619942438584319107024277919176917468363172959954363910610490228110229897749922711859353155726732398712503324645775552915524709747010874977091729114581312984054849068870820114701122477403233354787180175515883871156868
12447797461843308504231110130426401681479413269119284615440016867663668174592768439001209919344602254202656567261923889045308061984085778605144707432825107211226601341986976966350661716920988491000450776110738044505228931475328764992812444408639607023306839192574886157465918659300693362643585268364305488956,167087270904744810715641670176113086354027390411,2223977838599365163646498300086591307832604804396969901546280230407936006013239925889604635865459742364213395711495955486450751354892832882249207961561959555440362330210213884650453156848525309911465529573196092797219502593389725205115790624890606603542787726152744545351493369102293213550717889659465515076
7408853555887501184322815640442185353779327776187541576393749770435383924578426945332260239276351835850940244228560143976561805649364249246216375887682304918057165533790827879213687235839646431883720211086026158316234710807643061888810745946015356689173775485650270395206727723388478464566689772198204494297,87458961266979311679820392715072503194556707083,2232252195618836646051080879670419597362849550192038677588186115926017133802253346941139434414273002329971619014410038078836578537411407548170477626290648984760132214898206466802265805144240306511781710151810077349024009842758521227012704151673716381110165617410014078121818257805862400332737069692969328230
45944380733086818613040435629706814140630441742210911453535040844400430416776162113624540144650361447879424771409385419764396225297740096125251575920879060952521038085588835752475714620004243494246450105242058391142322518691663189732369278722491746663024123954055904278065349677876853933251516767766895634254,694641460976781735334486548241594580224042886453,45798790074185462284431225083145581123578815717906965273116855625716666511297289417676830033091240516691552809227698562296893873111969029855221455382443242800018713189653470999628251721119391005852289708484602438287117297956935914306225078121770926241884390214232196406192213457565260226444989932055108827996
28961932857016303657236755788522338214104374705392507515501027248834908277670500889159276171810483180432417397108243325970494586039735280139574959883143435099135204065801449105007831733789532283694421910609424418629809190034643213505882105011589221240414863463280392251229522238930955990666407796479340052067,340206090922820306868752716226192542088721506291,14725346478415052143438549303091108992730907206074541160831449505507411625853542058408251974586588188346727519730332701247821490682441410892670829151084970480522399385808458525189356321267212564541043767993493016731939441097794742480638413228648441503373619859191181705494685624810463838771480534024047998274
21310021039457175617091073902606612986774837634181296319553764376686113567924184858249851358263245728613342536872540900684888544500021477285390150712580374881846116467619867615003801990540989104628640005425120726594827558441943044005572424730289661693357469641912081347604007879748053780887301063962903611983,328538624473009017465203405663293434692010653617,4377671734123369774172655349817861829173548527493378815138293873648581727084856959656808991162074153058787819792944211491404010903097297467413577211035233326137706629018624822352056432414241538094662741122764025315818373042982007717985606127068329751541921703753148964332352987327816477123116344191952341953
26754956804099347652771395365847421520007347446488869296457559813232858080351985786974152777428218363190018100265929008030755273987643408108484203721471508010316872198278748130164067579050497967964720634266277133899753422277552542514638100068262470339263597157892846465362432418558790048086096650750732979621,383231017118094521836586743889146444965019847503,6192041472484103393532852716246837796037068741215883112606032931785004231306078926352284688760968472082532528068125134364875471834666436100273139454385955111023445252587160013868627558879663445721790318169970254340136736086032613491312526816435239477287069950574050960129568464299294917270005367378344811134
12874037056890039828132078853235339226615944700420340783790997209809094327414949665896703998048661598827311139798294872611630699625544813718504782750587217492959836053968957880680748923867624672671239126184582205778762074220738550940899859350892959484677645972221575247635868133431706203554991738156467827118,172231686911921325696465713910642290342205211391,1174691885501238626212796447198539108836587075891133964204342424867587898555388408318827699626923218285669788234408863478616216240834096582994900430769025615042171872749085936779696639314050686034068402664543476754786617133293300564509171404646861942966454391188730056598097558740930905005159716907171377100
10663923532479798274986411299933473060483661097275324315941171964150738769571192829423679704116752198221933518701574637597782903035539277095243327477721477214879759736428895905773540323320118621816989596593897955201928683402083990827140766387686640168320579639888713057316581971343410780859263784325727112348,93043035092879137266627627912159395897778452881,6313108231904669912031539885062971287906906251765993364171442868837105885808148238790306991190409495088588644108300968792625731972973421085510337814476013515322854746087660395157338646395623551340220351252478508184439203266223524873800599294532449451208187014278668462519547053188779053926888849531064744280
37566597208733676961668191259889441180516785048165041174648623669557089114715227276390547264106884731601027162353293650136460573155180247991523116580199249707591918107878270455698457081859663325496376901829710833309922561237715333878234881417245171067129037000215721264911265908285063749098565779765141353346,326188284678046479562710818826482736181812268291,1004391729105621075444059188854606449627293183903537508518975366641862877965147505467524222814891805938977668431735697604526237516265699285619312996099411100530523809068310449098709889304527785842777925821383523295946152878457278138145622758439102997938022893416303614393403038611555856735127826166214307542
54852310369104395607573005583128850549261810715677281494669584389892750539281821716744919522547179623991037752281477014877396794410859008009920872755143115455937766997280225322192770275410944086863881076449335458116968568664967357786606591930022544709061012531798009029670762242003519247626816813051789131882,717782417138511184136469920679133458309331032247,44166602819124300274501702731001475667879933564552854522260586475505210851198802102478844570258429178713063865945148885384663240734658762917002446417942386531883112529023365535581936466222207411839323203020752124226706713452397830390118691184122734029231570828867708430980825145676078113469408687672250343834
6269088288165905112658855040595397998803499685815976335521214609614638136552762958321956495075609351286727614870531235562223262532418038277774727041049289762502724576392266270494612526514000922664403726294807627968549184898490074072661214536927925605221726224020599118561595737201841234182030931867767959910,74437991974686458078527557085281932925991459177,80433050048504100092962485938168752999268195732737272516733380945281398803278121444812781360215277774372047515008351475744586063476008516116138178247443812884602075158573761374750232882374890003568401569315705218011682420315029674901991716361098690108867041986921873559976668239395176388138695747254233572
9804567885130294819469567418289684312534438161712223579510761114852481115764932623991663819317251454738061254077488796850679714499919022907616615248905170379006745415943696686813382182759507323876319055231505916929831121301280241842261782523511907219681340295065523278283268357453065131210274596565747712520,115544997226085509482319743121313370388681746143,48553483079190208960924520372680618446636476553363831576688369717281088096503851217422971772703690835859845481791447867669621677036037945627516354843741659068977991559158289361280374821783251768320180938055947025666007321256145423952806381288496850177307760378823254202693713703941103519447913088090272
79772798981328926506822835652252603964209288812440260928689577856097339626587321668482707668117046339172286556289846927011725830766016925443481111981052780356530631031469797584677242106563752077103677668899466410472788396071752184395212936353625025210980600383053419594472469585416792785654202439021410603989,711174091342107853343711162718448955728985525623,40764448962821551875466371609928074737021181263253292756254287522241752606188590522813826441468091417624766039580331674226569768679491510380111882608146810963389187867530307170047405194187497715505452653053708163055052373523305760760692812653414658024798352683640230971279756944457219008427307902181924148924
56401878288319694726168113744406842099738213448700393296701584277037498363299526912334733319496725647846261101001306870545243528297823544758652039799943460198502221331402135879840406603814836407005656237388747753231374282689177220900201490166031858103860224202631085799588716817332119759037661248938885228482,597376216459530938185421480330756250727361484157,6116080967655771950610822004839043992410715615941510785611037890912037758766872900510616282803285262939849329689038525824813479560818917723224270457591309770450439057407261618079218579349991021469624585140213191672939311098115076900208447018357533211019879964789491508863861446719983113335922674127326899946
2296625406800493409272681537741916224105108558909788065500501164010206298064843284306064838411905752448165372982881008913880617889042828965990225465698090237929205534536389230174031691378512104740066883416737540275061497422303364122011152047264966678772561969956851270036293359360119261304102333286738265749,25948913508624784532819670509538636940740124589,1364785071213490236062404519691271386691521097993786433762512960900326261684617437199903290432679522300409628701436277388424141277298458657996969421737671666645475866952513370675797348381345159533676490554342673056451306980868832133227645105568153514749658967038698566530747124417945216546142953915794944108
23016375573028240824991011745283036707226566617916830354613356901268193190633732553176363276014487992523657227624234887670015306110276836146604953770620582624752282173633475010364545579026195418594331270652579783138776783219081223297829648609956443457707423062913773736888375518450064194363860555621769320440,353533785043263206293727744983379087674280337587,15982095943920787795693830789054268714284782080044341637418073458142126186749647489371948749285260308933221922821991562759876005501561060916065950269316922668044752435129806338967346284325688491716992459264730104222438062605449395099514673553912827291652711259101786726939703836113228078764334431203854619272
31445299493734419175836783159298349653469467738703609646779149089878592359425043024566114603811666102161656922392608558394443255841498556457274023877284535867872220415612605933251708806158724315994342243199599100044800746658241269909945123112593439243812796057108625895724990391154158123536306891588899017381,340737623872611409742806425638020357360867282291,7318489476022538084292953127496740675671484355623344496037072689673709324366392976273534691477121588915149948537920450247093835755616572699711757492244883679226538715966901360461939574110892924414535407644680087234967010048864302942477655638583407771045275558809416800146910244050981334999633901195112852211
68146765553837431317202658942605153795000552687926061474637988046165758400586364240040840512233717974174252723355767345938843924815561580522338404089522068264978797395488007680315582866157307886496391210933504816608594892578605792504952305971808663434383078945054716605688940777620976691134628544659016140985,555309508936765485908997980736577108243544019841,47239613838278782552580336549910959463971339790672471308606690339850521334379562354316429474974060409625708323128782184182263953297151930395279686564989966640494328187838046467511993138503315121500199219141598401136905811274612858856811712581748416530301070308346323212373157087907933700534297428030115277826
77548405842599011844886580919780997816647736537591067201126435192029789459147459300272028938783710500579433150878503379384264997985704692454325590549509047729378623928669757251044852066330682502744397081149901112327152489654669192719412507556227960007376424511424456614362462696239279098786732569736540083954,662804701219062194851011587379931389341812300303,6950412746566007039873534643177443655319512065051934871818915770055117615652470878360137623631943869699343460995959006724151914983219021584588227056330749093903560667693124022191541984873120224204662147646897510634030860623571210657446953793687305882027819686349851209255890069333655094391650353724278412544
10907524281585284856923715664124424001459237989509942887615225038799106419111958973468168564001084081173842331215386020772294989229109587030449191395612890169487672231262943974076327074617290516022788756874519650459522068615030444035667382794614347978353095572899951844039149782874368080574079180537776682647,136680868074926300658662780082443808424838609029,8383527228767029267470081112353591262537572788690809550039897221299088904647400841727570408175294478965522824143985575512847920145776153283603562365173640503817768783984461629051828625733690646933390751635869995875285906572742362558942596695051428193199618633888683457430527491939962059991587954024617703369
35265833956593954531185105081679744367544797284832631985904379794485213614015086221597101533104064124875789441760040937637648582621223756678152053149580886926196022440069970798113602995610691712964095574003567988110060653880262541793520659352751215024929247728472173253135796252980980888794590996069066349744,359343305447862077639985702277194057699433611379,32451491034999112574739208006928221212703699653679252588177124653575670761676896186902718981953426769826104730859169395601515560330524188437545232454396885863433019537927776235657157019580561816016242455529250552067644938580703410414281433966515712698833523741498067556307067043812277888564379464402245712432
55941690144524516060791783429511632576723832309919568244220164293375538676252251417983034131052509929429655716836945867395886612646568412340029394814748532777036164153695889335776709779681652962624672748555351515978741346107689971263476465426392361764792526857728000067668888590939449507832624437190331168223,629658910451077792423638718033875464936954826209,35507678579973317205911053068975309432376406964564065786044075657355120630879754458128338628697903448907142159039543174002929999988542427234500547155043937962088441878385736571477219311933638216538742942631186320139461242426987729228378506342589135148619534015544703514078738840771704622496710243411186704921
35819434966320845336225562523106880182876194924391781812002705466002518453200573123523515851456810643369233880156074932811066305644573286142760748536254352982974333604992581846736992729911493992701382821054951684531342406717833099731430178155670375197601663330193996915363844021535822095518500767116111014302,291604772375468832550061680451812408831695185861,1584528551281237268895454335696984603783093422770176652956357087985144209456427123583992048778683013855133293679557022671884788096753445539771755178871680716955345690909745909032824499542006498066684469143319583054368145070721931088469215703132667302560077743256083674202854280820842133352481849083590226616
47959406835145777431116876986629578447075000346217122791134075219877794814353061944615845536520512363283296034256607894578737914817836887003666000576474758889262444652387003259569992291442173800123860606077708274566152721007280715751075401923532042196718227733590961527254293981223748705519832418011315818308,410422764406788420231471797428941786339921981161,8884787123357884215860914601800207034425788722579687368605460939378353755453566130658780273475003138001076276743038268752705394377574757126552241077854540977099441599942501734997042361741708265244768040094819648695247634799315201678204265324201553947462278840455921547293738410869243912994003951005515878484
14676618233144468746020107649336838817652401663822201093931898499952091645671940454517138821524527198087646445698981004388334706504053226307218472553425829109758821165316462901980101056951231859646591182577007363253704450013629445288674181854074142949815019829440600027835510040225276571723332227245542492372,120226330810742842924830475555378200631658120627,11614545964940620679036127111688361496864321944410253796651509772680104976656230448779326938055869318751755368819976716607788357823415386112577581716530614574091436669814649082802499505445242265426065371236554665712263521115760934232310109214680071838863508372744898997454571723930385989704870772455507434588
32117484814886637524440733480775616450239170519698189859802126671674359816108925500534104446558949525997816885554012685008369012892377983516876639240247556215893943514998270269709639051777397911626587653772031588018357300222618631909621747920182910042061873288346944853809100128561603506350590502296901144838,410735589748359203040837872553811905662899325419,13664899341731705255039552383988695397281298138650495246769252238372476992485576231280585753186263632227727992839976272148785227859493888053589400905115177206879290724283663468830356221426380002635771408912868067378444376607622501168304504782447882425938099414594102960536182652551973124757454997070192537208
21649816989980199929817087726606696958909761192972508988533936119438523363936108633665801014434359891487855423472109410929351833694525754921789271408655804275974798336093972982338504841125238158007055699878637359791041182432633215398251113874186365330551000695015782339438307463841074689504922489798581301627,338218741218446531870345309612383178310447219329,433391985437797797814100891224893431385000704226929064743272337203154161325208150076031794840517708993169202269207323865057672865731484079005661329901118674502299130982919767078129668121001426328904623242196833243430993545956166819318790779297239671731215697233842941242622874025214327665177281857235599671
55000118429120971657773314538857255634613875446143524762990383577845746964355170058073692774914534150232016155491637722204948934459579096778192515963760895524659093823661718526783619459498171297487990660932841924801005831539231953208094323858352717244670690880757818272056667050277469835342393824455533141803,533555029377615747477840969579109622674576309247,39278404772875563652131985905405168715252902148566734527847427505425303177319914699560458595111303630532853734394823241470110797432289435957846911384955660258381674528165387495943056265385048326317177570385742482373114927423652875213347979720741956579257956808868589726767443575216048740932794582249751136223
28139050426254694554127646563818273724922278455951915977033678035706406285377135345903408637121895222022812652632566434161392667047876616952931851341105540660087943002531298735554858894758124078163469273853804092668204488524093087892553394643151955731965373359821112928871861033812573613205036752346547997607,366516259911009551935086895110824010333156672227,1215542166953792707561906091277331846031285176285628376829105690228327461355972593834612249430771243936213576367624031405276749291094278907100890251451355435948590457869991414541985855620344033888552768049790078021272299557480987291751278977490646466818197058958218432671328292290584945029605738482057773605
42585728047351018894278190200158109219645723918179270439328695502317946978149459254563836364610479052368014224393719541938702974170446920462219190808866685632729821268946347960189736258395616223016447524587093446889971298159677918183490542379710862967061881812288031528725427268806794474180886389785934100781,621949563128010525824844609058995192810764076013,33349617127658493505490420754473841779712740053867723398521425526254082506260656060187596462647524937276601064130782443600727124420736418887128735147532100293487632052461409700264638542118187413933856464690204165251281316697092321323439602006386460541264736667332144731964032224021421153332815668054558925953
31192838767081942262067319205346038749823455695254529787815851650969885183277685284410346883136256159616771140004793921837333176860039609470045918297320765068372641960172357737818330640973304823807744994179347256065898628808177292327753928813488391714548054722514596046698912789238588100444652334685725340699,356774948991023888375282830164130328638837178627,12052648394120545748643710813429941450600227913156776289281975343789291473500174636837677934994042920003690789719633151567840341406151058241592572098153595886550415120104458059698907422226973907095478275527686899119342695605150296416913795118488100640512416832823373903066558679492898913469966725266695746050
13879682928650384542671285915664017781762374784766486680967018298064302468112986222506907761384998588568384618584567181679815438324249780137224359890822589691398332575169252683473272180246211226492430871032565822027905038866177027130174408709256687890414006986770185896613411937550756953964404556164489055850,131164121879798174613994965258860255028713914121,8619419067152726846357545418099256409795633626758468761825076476470872171787438015389072722787713130280739334984503767100119415779756790224195051942654942011269441628345336456859940981066285016411068724678337044731784617086760703073132243438904226901629310610607110367062272405711804904599109986441290763912
19472893302365069288303269768915156151169242133698059984057922792050665233470849109246939280166183595410949987500498561116991147019883067415856529641219597270814688067121503264885507759888253914587882783846165763285507967240159989192155247586853085437269920992037786308043170630107113406026178817242148215677,275374798600821169107884868387366028232549051551,9966607638069101948129280055785221172529719998385917528239763040813288886403180448021287975553654154315327621273614076121902781887286180698052636984377987674930776364714170432901726792095664565001374964939258498915154116602813388023717272444989477469089206034774132469328623446178782453568272472208548233794
56149605221506796941002080148221847200229982668916817614851806370906593455169322650857879840869301659399946531297107506394534110884734225577876525264950965847752816040393250142505873599748860470022632179142159183882588206576415498956077540733497702607105449450541415217531422736133223574719830921953185524347,664946252376578427272299087153159518766973235937,7735499472322881112128083945543719483553465546062410438463874408916848341384973559459851251590953351758211941374732530180990156034679014229976769088067502313158984308111953399912482911199452099836958011039352370980940090686499442705701915983539935865914268262976716934235107283062459185958924672998328234001
29338127383919280118895001306066534286653560664768113621429638102659820740915391261271936697387045348521231675757085313361393831214518696465210723360063165587213666545913456696245361771628126904715749572544777157165728445214812244399232632881473448860615445442585675578487205544935693015629509853365197870089,294086042280990318336158905858587045325623540107,12582020375273059326797832525218627919279897118580127965586200664234884876458993242678981864057109559968326134768510839947565622028995851999128408089955535688956903027403522942962890623897938226584369118360957208466400828486442409775976421671778520596177599334686405645562765163405365512192285021315834289654
240534345180944709685871807651410033805362387523200176852183046929065896623084208858938514326411924888135521007483558135979699044622279602506601523770172052538902977714632110589738066642121597799909981077573867704598908177532530896530053581034454289085380270135443178592227200993174085257463692884442686053,3708257723808390332218776813083970698613271601,158739602666042209373990700113821905913730743245003645641536657235516664645677981916126059561963270094796522591273295198933612166631321797305319294941184896940885540635778265678038359774083437310447741663320522489645116048812712836448784732072343444837688496707354316424022439973711116388673199201288746706
36205232317924591604187422619807530583884178192820540338184757140408883463488346990568510605928565185526928821405421044203495606564642633735684340749461807674000397823759837470178261558969829918489204148367333838627722843774229178104931674440692900887788195741065932863363111229937681870815402019341652249198,555701058801951554426056742985006316530433023737,6742852520578735272771812875969968189365863444824874604277601234606265232804736583813040683348864832016529234228377389694752033240297615145319872429931682609477553574168741740119657034145900909971638295634981405767400842050323789124617596593232708310295520562143912804456405417037357445862132782592017788612
37636814473342754769682688549418630134397760096568623029240932782907128389978277732566860459789533782324296932499959764779724170249465399301627301966766374986172587509892849750549188598910382647279887195973826374779634180420700156599529217048001305812454418062723158958162197640774535799483366074584464346914,451258729235078290447592683554980671098000033929,18041146627281121790693251472054004219267007867694418211638635008769731772062680553259907995561292133352584246051594642052715410660070911335659392972491219636979633202773046955792673649191695421967120585461144619330746622047995854852126391710410668936864994454619803257049192832684513911886650278532452695166
